Unnamed: 0,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_age_bins,age_oldest_bins,age_youngest_bins,duration_previous_bins
14258,FL,2,0,4,i,1.0,39,36,1,1.0,14.0,1,0,2,2,0,2,3,655,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
14259,FL,2,0,4,i,1.0,39,36,1,1.0,14.0,1,0,2,2,0,2,4,668,"(0, 5]","(35, 45]","(35, 45]","(12, 15]"
14260,FL,1,0,9,f,3.0,23,23,0,3.0,8.0,1,1,3,3,1,1,3,711,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
14261,FL,1,0,9,f,3.0,23,23,0,3.0,8.0,1,1,1,2,1,1,3,686,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
14262,IN,1,0,13,d,4.0,19,19,0,1.0,1.0,1,1,2,2,1,2,1,691,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14263,IN,1,0,13,d,4.0,19,19,0,1.0,1.0,0,0,1,1,0,0,1,633,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14264,IN,1,0,13,d,4.0,19,19,0,1.0,1.0,0,0,1,1,0,0,1,626,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14265,PA,1,0,5,e,0.0,38,38,0,3.0,6.0,0,0,1,1,0,0,2,580,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
14266,PA,1,0,5,e,0.0,38,38,0,3.0,6.0,1,0,3,3,1,1,3,641,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
14267,PA,1,0,5,e,0.0,38,38,0,3.0,6.0,1,0,3,3,1,1,3,641,"(0, 5]","(35, 45]","(35, 45]","(3, 6]"
14268,PA,1,0,13,e,0.0,24,24,0,1.0,2.0,2,0,1,1,1,3,1,647,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14269,PA,1,0,13,e,0.0,24,24,0,1.0,2.0,2,0,1,1,1,3,1,647,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14270,PA,1,0,13,e,0.0,24,24,0,1.0,2.0,0,0,1,1,0,0,1,606,"(10, 15]","(15, 25]","(15, 25]","(0, 3]"
14271,FL,1,1,5,e,1.0,44,44,0,1.0,2.0,1,1,1,2,1,2,4,652,"(0, 5]","(35, 45]","(35, 45]","(0, 3]"
14272,FL,1,1,5,e,1.0,44,44,0,1.0,9.0,1,1,1,2,1,2,3,610,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
14273,CO,1,0,10,h,0.0,19,19,0,0.0,0.0,1,0,3,3,0,1,3,698,"(5, 10]","(15, 25]","(15, 25]",
14274,CO,1,0,10,h,0.0,19,19,0,0.0,0.0,1,1,3,3,0,2,3,697,"(5, 10]","(15, 25]","(15, 25]",
14275,CO,1,0,10,h,0.0,19,19,0,3.0,3.0,1,1,3,3,0,2,3,731,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14276,CO,1,0,10,h,0.0,19,19,0,3.0,3.0,1,1,1,3,0,2,1,692,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14277,NY,1,0,4,f,2.0,32,32,0,4.0,4.0,1,0,3,3,0,0,2,607,"(0, 5]","(25, 35]","(25, 35]","(3, 6]"
14278,NY,1,0,4,f,2.0,32,32,0,4.0,4.0,1,0,3,3,0,0,2,607,"(0, 5]","(25, 35]","(25, 35]","(3, 6]"
14279,NY,1,0,4,f,2.0,32,32,0,4.0,4.0,1,0,3,3,0,0,2,607,"(0, 5]","(25, 35]","(25, 35]","(3, 6]"
14280,MS,1,0,1,g,0.0,24,24,0,4.0,4.0,0,0,1,1,0,0,4,568,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
14281,MS,1,0,1,g,0.0,24,24,0,4.0,4.0,0,0,1,1,0,0,4,568,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
14282,CO,2,0,2,e,0.0,70,60,1,2.0,3.0,2,1,2,2,1,3,4,590,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14283,CO,2,0,2,e,3.0,70,60,1,2.0,3.0,2,1,2,2,1,3,4,607,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14284,CO,2,0,2,e,3.0,70,60,1,2.0,3.0,2,1,2,2,1,3,4,612,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14285,CO,2,0,2,e,3.0,70,60,1,2.0,3.0,2,1,2,2,1,3,4,619,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14286,CO,2,0,2,e,3.0,70,60,1,2.0,3.0,2,1,2,2,1,3,4,619,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14287,CO,2,0,2,e,3.0,70,60,1,2.0,3.0,2,1,2,2,1,1,4,623,"(0, 5]","(65, 75]","(55, 65]","(0, 3]"
14288,ND,1,0,10,e,0.0,38,38,0,0.0,0.0,1,1,3,3,0,1,2,707,"(5, 10]","(35, 45]","(35, 45]",
14289,ND,1,0,10,e,0.0,38,38,0,0.0,0.0,1,0,2,2,0,2,2,703,"(5, 10]","(35, 45]","(35, 45]",
14290,FL,1,1,3,e,3.0,54,54,0,2.0,15.0,1,1,2,3,1,1,3,648,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
14291,FL,1,1,3,e,3.0,54,54,0,2.0,15.0,1,0,2,3,0,2,3,639,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
14292,FL,1,1,3,e,3.0,54,54,0,2.0,15.0,1,0,2,3,0,2,3,639,"(0, 5]","(45, 55]","(45, 55]","(12, 15]"
14293,IA,1,1,14,d,0.0,58,58,0,3.0,5.0,0,0,1,1,0,0,4,493,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
14294,IA,1,1,14,d,0.0,58,58,0,3.0,5.0,0,0,1,1,0,0,2,477,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
14295,IA,1,1,14,d,0.0,58,58,0,3.0,5.0,1,1,3,3,0,2,2,555,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
14296,IA,1,1,14,d,0.0,58,58,0,3.0,5.0,1,1,3,3,0,2,4,594,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
14297,NY,1,0,10,g,2.0,53,53,0,1.0,2.0,0,0,3,3,0,0,2,581,"(5, 10]","(45, 55]","(45, 55]","(0, 3]"
14298,NY,1,0,10,g,2.0,53,53,0,1.0,2.0,1,0,2,3,0,0,2,642,"(5, 10]","(45, 55]","(45, 55]","(0, 3]"
14299,NY,1,1,8,e,1.0,59,59,0,1.0,8.0,0,0,1,2,0,0,2,636,"(5, 10]","(55, 65]","(55, 65]","(6, 9]"
14300,NY,1,1,8,e,1.0,59,59,0,1.0,8.0,1,0,1,2,1,0,2,671,"(5, 10]","(55, 65]","(55, 65]","(6, 9]"
14301,MO,1,1,3,e,4.0,29,29,0,1.0,2.0,1,1,3,3,0,2,2,627,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
14302,MO,1,1,3,e,4.0,29,29,0,1.0,2.0,1,1,1,2,0,2,2,621,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
14303,MO,1,1,3,e,4.0,29,29,0,1.0,2.0,1,1,1,2,0,2,2,611,"(0, 5]","(25, 35]","(25, 35]","(0, 3]"
14304,PA,2,0,9,f,0.0,38,32,1,3.0,15.0,1,1,1,1,1,1,4,625,"(5, 10]","(35, 45]","(25, 35]","(12, 15]"
14305,PA,2,0,9,f,0.0,38,32,1,3.0,15.0,1,0,1,1,0,1,3,610,"(5, 10]","(35, 45]","(25, 35]","(12, 15]"
14306,PA,2,0,9,f,0.0,38,32,1,3.0,15.0,1,0,1,1,0,1,1,604,"(5, 10]","(35, 45]","(25, 35]","(12, 15]"
14307,PA,2,0,9,f,0.0,38,32,1,3.0,15.0,1,0,1,1,0,1,2,603,"(5, 10]","(35, 45]","(25, 35]","(12, 15]"
14308,PA,2,0,9,f,0.0,38,32,1,3.0,15.0,1,0,1,1,0,1,1,602,"(5, 10]","(35, 45]","(25, 35]","(12, 15]"
14309,PA,1,0,8,g,0.0,36,36,0,1.0,2.0,1,0,1,1,1,1,1,679,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
14310,PA,1,0,8,g,0.0,36,36,0,1.0,2.0,1,0,1,1,1,1,1,679,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
14311,PA,1,0,8,g,0.0,36,36,0,1.0,2.0,1,1,1,2,1,1,1,686,"(5, 10]","(35, 45]","(35, 45]","(0, 3]"
14312,AR,1,0,7,d,4.0,46,46,0,1.0,1.0,1,1,2,1,1,2,4,640,"(5, 10]","(45, 55]","(45, 55]","(0, 3]"
14313,AR,1,0,7,d,4.0,46,46,0,1.0,1.0,1,1,1,1,1,2,4,642,"(5, 10]","(45, 55]","(45, 55]","(0, 3]"
14314,AR,1,0,7,d,4.0,46,46,0,1.0,1.0,1,1,1,1,1,2,4,645,"(5, 10]","(45, 55]","(45, 55]","(0, 3]"
14315,ID,1,1,11,f,1.0,40,40,0,3.0,6.0,1,1,3,3,0,1,3,580,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
14316,ID,1,1,11,f,1.0,40,40,0,3.0,6.0,1,1,3,3,0,1,3,591,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
14317,ID,1,1,11,f,1.0,40,40,0,3.0,6.0,1,1,3,3,0,1,3,591,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
14318,ID,1,1,11,f,1.0,40,40,0,3.0,6.0,1,1,3,3,0,1,3,591,"(10, 15]","(35, 45]","(35, 45]","(3, 6]"
14319,AL,1,0,11,f,0.0,35,35,0,1.0,1.0,0,0,1,1,0,0,4,629,"(10, 15]","(25, 35]","(25, 35]","(0, 3]"
14320,AL,1,0,11,f,0.0,35,35,0,1.0,1.0,1,0,1,2,0,2,2,673,"(10, 15]","(25, 35]","(25, 35]","(0, 3]"
14321,GA,1,1,4,h,4.0,59,59,0,3.0,7.0,1,1,3,3,1,2,4,637,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
14322,GA,1,1,4,h,4.0,59,59,0,3.0,7.0,1,1,3,3,1,2,4,637,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
14323,GA,1,1,4,h,4.0,59,59,0,3.0,7.0,1,1,3,3,1,2,4,645,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
14324,GA,1,1,4,h,4.0,59,59,0,3.0,7.0,1,1,3,3,1,2,4,645,"(0, 5]","(55, 65]","(55, 65]","(6, 9]"
14325,OH,2,1,23,g,0.0,75,75,1,3.0,3.0,1,1,3,3,1,1,3,615,"(20, 25]","(65, 75]","(65, 75]","(0, 3]"
14326,OH,2,1,23,g,0.0,75,75,1,3.0,3.0,0,1,3,3,0,0,3,573,"(20, 25]","(65, 75]","(65, 75]","(0, 3]"
14327,OH,2,1,23,g,0.0,75,75,1,3.0,3.0,0,1,3,3,0,0,3,566,"(20, 25]","(65, 75]","(65, 75]","(0, 3]"
14328,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,609,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14329,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,609,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14330,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14331,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14332,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14333,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14334,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14335,OH,1,1,11,h,4.0,75,75,0,4.0,2.0,1,1,2,2,1,2,3,622,"(10, 15]","(65, 75]","(65, 75]","(0, 3]"
14336,IN,1,0,9,d,3.0,25,25,0,2.0,2.0,2,0,2,2,0,2,1,618,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14337,IN,1,0,9,d,3.0,25,25,0,2.0,2.0,1,1,1,2,1,2,1,624,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14338,FL,1,0,6,e,1.0,58,58,0,3.0,5.0,1,1,3,3,1,2,4,563,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14339,FL,1,0,6,e,1.0,58,58,0,3.0,5.0,2,1,3,3,1,3,4,585,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14340,FL,1,0,6,e,1.0,58,58,0,3.0,5.0,2,1,3,3,1,3,4,588,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14341,FL,1,0,6,e,1.0,58,58,0,3.0,5.0,2,1,3,3,1,2,4,588,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14342,PA,1,0,7,e,0.0,57,57,0,2.0,4.0,1,1,2,3,1,1,3,627,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14343,PA,1,0,7,e,0.0,57,57,0,2.0,4.0,1,1,2,3,1,1,3,627,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14344,NY,1,0,9,e,2.0,26,26,0,2.0,2.0,0,0,2,2,0,0,4,605,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14345,NY,1,0,9,e,2.0,26,26,0,2.0,2.0,0,0,2,2,0,0,4,605,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14346,NY,1,0,9,e,2.0,26,26,0,2.0,2.0,0,0,2,2,0,0,4,611,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14347,NY,1,0,9,e,2.0,26,26,0,2.0,2.0,0,0,2,2,0,0,4,611,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14348,NY,1,0,9,e,2.0,26,26,0,2.0,2.0,0,0,2,2,0,0,4,611,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14349,FL,1,0,1,e,1.0,24,24,0,4.0,9.0,1,0,1,1,1,2,3,628,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14350,FL,1,0,1,e,1.0,24,24,0,4.0,9.0,1,1,1,3,1,2,3,646,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14351,FL,1,0,1,e,1.0,24,24,0,4.0,9.0,1,1,3,3,1,2,3,658,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14352,FL,1,0,1,e,1.0,24,24,0,4.0,9.0,1,1,3,3,1,2,3,666,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14353,FL,1,0,1,e,1.0,24,24,0,4.0,9.0,1,1,3,3,1,2,3,666,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14354,PA,1,1,1,f,4.0,75,75,0,3.0,2.0,1,1,3,3,1,1,2,640,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
14355,PA,1,1,1,f,4.0,75,75,0,3.0,2.0,1,0,3,3,1,1,2,645,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
14356,PA,1,1,1,f,4.0,75,75,0,3.0,2.0,1,0,3,3,1,1,2,632,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
14357,PA,1,1,1,f,4.0,75,75,0,3.0,2.0,1,0,3,3,1,2,2,632,"(0, 5]","(65, 75]","(65, 75]","(0, 3]"
14358,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,1,1,1,2,1,2,3,703,,"(65, 75]","(15, 25]","(12, 15]"
14359,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,1,1,1,2,1,2,3,709,,"(65, 75]","(15, 25]","(12, 15]"
14360,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,1,1,1,2,1,2,3,709,,"(65, 75]","(15, 25]","(12, 15]"
14361,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,1,1,1,2,1,2,3,709,,"(65, 75]","(15, 25]","(12, 15]"
14362,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,2,1,1,2,1,2,3,696,,"(65, 75]","(15, 25]","(12, 15]"
14363,NV,2,1,0,f,4.0,72,22,0,3.0,15.0,2,1,1,2,1,2,3,696,,"(65, 75]","(15, 25]","(12, 15]"
14364,GA,2,1,13,g,0.0,43,42,1,2.0,15.0,1,1,2,2,1,2,3,638,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
14365,GA,2,1,13,g,0.0,42,42,1,2.0,15.0,1,1,2,2,1,2,3,654,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
14366,GA,2,1,13,g,0.0,42,42,1,2.0,15.0,1,1,2,2,1,2,3,654,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
14367,CT,1,0,4,f,4.0,70,70,0,2.0,15.0,1,0,1,1,1,0,2,631,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
14368,CT,1,0,4,f,4.0,70,70,0,2.0,15.0,1,0,2,3,1,0,1,623,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
14369,FL,1,0,3,h,2.0,57,27,0,3.0,3.0,1,0,1,3,0,2,3,676,"(0, 5]","(55, 65]","(25, 35]","(0, 3]"
14370,FL,1,0,3,h,2.0,57,27,0,3.0,3.0,2,1,2,3,1,2,3,680,"(0, 5]","(55, 65]","(25, 35]","(0, 3]"
14371,FL,1,0,3,h,2.0,57,27,0,3.0,3.0,2,1,2,3,1,2,3,687,"(0, 5]","(55, 65]","(25, 35]","(0, 3]"
14372,FL,1,0,3,h,2.0,57,27,0,3.0,3.0,2,1,3,3,1,2,3,691,"(0, 5]","(55, 65]","(25, 35]","(0, 3]"
14373,FL,1,0,3,h,2.0,57,27,0,3.0,3.0,2,1,3,3,1,2,3,706,"(0, 5]","(55, 65]","(25, 35]","(0, 3]"
14374,NY,1,1,11,e,1.0,68,68,0,3.0,6.0,2,1,3,3,1,0,2,658,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
14375,NY,1,1,11,e,1.0,68,68,0,3.0,6.0,2,1,3,3,1,0,2,664,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
14376,NY,1,1,11,e,1.0,68,68,0,3.0,6.0,2,1,3,3,1,0,2,667,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
14377,NY,1,1,11,e,1.0,68,68,0,3.0,6.0,2,1,3,3,1,0,2,667,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
14378,NY,1,0,6,e,3.0,38,38,0,2.0,5.0,2,1,2,3,1,0,2,654,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
14379,NY,1,0,6,e,3.0,38,38,0,2.0,5.0,2,1,2,3,1,0,2,654,"(5, 10]","(35, 45]","(35, 45]","(3, 6]"
14380,GA,2,0,12,e,4.0,75,50,1,3.0,5.0,1,1,3,3,1,2,4,637,"(10, 15]","(65, 75]","(45, 55]","(3, 6]"
14381,GA,2,0,12,e,4.0,75,50,1,3.0,5.0,1,1,3,3,1,2,4,649,"(10, 15]","(65, 75]","(45, 55]","(3, 6]"
14382,GA,2,0,12,e,4.0,75,50,1,3.0,5.0,1,1,3,3,1,2,3,646,"(10, 15]","(65, 75]","(45, 55]","(3, 6]"
14383,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,4,3,0,2,2,622,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14384,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,3,3,0,2,2,614,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14385,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,3,3,0,2,1,622,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14386,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,3,3,0,2,1,600,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14387,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,3,3,0,2,1,600,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14388,AL,3,1,7,f,4.0,69,45,1,4.0,3.0,1,1,3,3,0,2,1,600,"(5, 10]","(65, 75]","(35, 45]","(0, 3]"
14389,PA,2,1,5,f,0.0,43,43,1,3.0,8.0,1,1,3,3,1,1,2,647,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
14390,PA,2,1,5,f,0.0,43,43,1,3.0,8.0,1,0,3,3,1,2,2,646,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
14391,GA,1,0,7,e,0.0,25,25,0,1.0,2.0,2,1,2,2,1,3,2,705,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14392,GA,1,0,7,e,0.0,25,25,0,1.0,2.0,2,1,2,2,1,3,2,713,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14393,GA,1,0,7,e,0.0,26,26,0,1.0,2.0,2,1,2,2,1,3,2,714,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14394,GA,1,0,7,e,0.0,26,26,0,1.0,2.0,2,1,2,2,1,3,2,714,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14395,GA,1,0,7,e,0.0,26,26,0,1.0,2.0,2,1,2,2,1,3,2,714,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14396,GA,1,0,7,e,0.0,26,26,0,1.0,2.0,2,1,2,2,1,3,2,714,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
14397,WA,1,0,0,g,4.0,22,22,0,4.0,7.0,0,0,1,1,0,0,4,575,,"(15, 25]","(15, 25]","(6, 9]"
14398,WA,1,0,0,g,4.0,22,22,0,4.0,7.0,1,0,4,3,1,1,1,650,,"(15, 25]","(15, 25]","(6, 9]"
14399,CT,1,1,13,e,0.0,53,53,0,3.0,15.0,0,0,3,3,0,0,2,578,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
14400,CT,1,1,13,e,0.0,53,53,0,3.0,15.0,0,0,3,3,0,0,2,578,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
14401,WI,1,0,10,e,0.0,19,19,0,3.0,4.0,0,0,1,1,0,0,4,539,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
14402,WI,1,0,10,e,0.0,19,19,0,3.0,4.0,0,0,3,3,0,0,2,555,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
14403,WI,1,0,10,e,0.0,19,19,0,3.0,4.0,0,0,3,3,0,0,2,555,"(5, 10]","(15, 25]","(15, 25]","(3, 6]"
14404,DE,1,1,8,e,4.0,61,61,0,3.0,5.0,0,0,1,1,0,0,1,612,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14405,DE,1,1,8,e,4.0,61,61,0,3.0,5.0,1,1,3,1,1,1,1,654,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14406,DE,1,1,8,e,4.0,61,61,0,3.0,5.0,1,1,3,1,1,1,1,654,"(5, 10]","(55, 65]","(55, 65]","(3, 6]"
14407,NE,2,1,2,f,1.0,74,69,1,3.0,10.0,1,0,3,3,0,2,1,525,"(0, 5]","(65, 75]","(65, 75]","(9, 12]"
14408,NE,2,1,2,f,1.0,74,69,1,3.0,10.0,1,0,3,3,0,2,3,537,"(0, 5]","(65, 75]","(65, 75]","(9, 12]"
14409,NE,2,1,2,f,1.0,74,69,1,3.0,10.0,1,0,3,3,0,2,3,539,"(0, 5]","(65, 75]","(65, 75]","(9, 12]"
14410,NE,2,1,2,f,1.0,74,69,1,3.0,10.0,1,0,3,3,0,2,3,539,"(0, 5]","(65, 75]","(65, 75]","(9, 12]"
14411,NY,1,1,3,d,2.0,55,55,0,3.0,2.0,1,0,1,1,0,0,2,604,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
14412,NY,1,1,3,d,2.0,55,55,0,3.0,2.0,1,0,3,3,0,0,2,619,"(0, 5]","(45, 55]","(45, 55]","(0, 3]"
14413,NY,2,1,3,d,2.0,55,24,0,3.0,2.0,1,0,3,3,0,0,2,646,"(0, 5]","(45, 55]","(15, 25]","(0, 3]"
14414,NY,2,1,3,d,2.0,55,24,0,3.0,2.0,1,0,3,3,0,0,2,650,"(0, 5]","(45, 55]","(15, 25]","(0, 3]"
14415,OK,1,0,10,f,0.0,55,55,0,1.0,5.0,0,0,1,1,0,0,3,523,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
14416,OK,1,0,10,f,0.0,55,55,0,1.0,5.0,0,0,1,1,0,0,3,526,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
14417,FL,2,1,11,e,2.0,64,58,1,1.0,15.0,1,1,1,2,1,2,3,588,"(10, 15]","(55, 65]","(55, 65]","(12, 15]"
14418,FL,2,1,11,e,2.0,64,58,1,1.0,15.0,1,1,1,2,1,2,3,594,"(10, 15]","(55, 65]","(55, 65]","(12, 15]"
14419,FL,2,1,11,e,2.0,64,58,1,1.0,15.0,1,1,1,2,1,2,3,594,"(10, 15]","(55, 65]","(55, 65]","(12, 15]"
14420,FL,2,1,2,e,1.0,68,54,1,3.0,8.0,1,0,2,3,0,2,3,549,"(0, 5]","(65, 75]","(45, 55]","(6, 9]"
14421,FL,2,1,2,e,1.0,68,54,1,3.0,8.0,1,1,3,3,1,2,3,583,"(0, 5]","(65, 75]","(45, 55]","(6, 9]"
14422,FL,1,1,10,e,1.0,75,75,0,3.0,6.0,2,1,4,3,1,1,4,629,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
14423,FL,1,1,10,e,1.0,75,75,0,3.0,6.0,1,0,3,3,0,1,3,607,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
14424,MO,1,0,4,e,0.0,24,24,0,4.0,8.0,1,1,2,3,1,2,2,640,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14425,MO,1,0,4,e,0.0,24,24,0,4.0,8.0,1,1,2,3,1,2,2,651,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14426,MO,1,0,4,e,0.0,24,24,0,4.0,8.0,1,1,2,3,1,2,2,651,"(0, 5]","(15, 25]","(15, 25]","(6, 9]"
14427,FL,1,0,0,f,1.0,36,36,0,3.0,3.0,1,1,3,3,1,2,3,654,,"(35, 45]","(35, 45]","(0, 3]"
14428,FL,1,0,0,f,1.0,36,36,0,3.0,3.0,1,0,3,3,1,2,3,659,,"(35, 45]","(35, 45]","(0, 3]"
14429,FL,1,0,0,f,1.0,36,36,0,3.0,3.0,1,0,3,3,1,2,3,663,,"(35, 45]","(35, 45]","(0, 3]"
14430,IN,1,0,7,c,1.0,24,24,0,4.0,8.0,1,1,2,3,1,1,1,586,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
14431,IN,1,0,7,c,1.0,24,24,0,4.0,8.0,1,1,2,3,1,2,1,588,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
14432,IN,1,0,7,c,1.0,24,24,0,4.0,8.0,1,1,2,3,1,2,1,588,"(5, 10]","(15, 25]","(15, 25]","(6, 9]"
14433,ID,1,0,7,e,3.0,18,18,0,3.0,1.0,0,0,1,1,0,0,2,622,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
14434,ID,1,0,7,e,3.0,18,18,0,3.0,0.0,0,0,1,1,0,0,2,576,"(5, 10]","(15, 25]","(15, 25]",
14435,ID,1,0,7,e,3.0,18,18,0,3.0,0.0,1,1,1,1,0,2,2,649,"(5, 10]","(15, 25]","(15, 25]",
14436,PA,1,0,6,f,2.0,62,62,0,1.0,13.0,1,0,1,2,0,2,2,619,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
